Shawdu01,1886,1,0,1,0
Shochge01,1886,1,1,0,24
Smithbi03,1886,1,1,0,0
Smithel01,1886,1,1,0,0
Smithge01,1886,1,1,0,0
Snydepo01,1886,1,0,1,0
Sommejo01,1886,1,95,0,0
Sowdele01,1886,1,0,23,0
Stoveha01,1886,1,0,46,17
Straujo02,1886,1,67,6,1
Straujo02,1886,2,7,0,0
Strikjo01,1886,1,0,0,1
Sullito01,1886,1,0,0,1
Sundabi01,1886,1,1,0,27
Suttoez01,1886,1,20,7,16
Swarted01,1886,1,0,20,103
Sweench01,1886,1,0,4,0
Sylvelo01,1886,1,0,45,0
Sylvelo01,1886,2,7,7,3
Terreto01,1886,1,1,0,0
Terryad01,1886,1,10,11,11
Thompsa01,1886,1,0,0,122
Toolest01,1886,1,1,1,1
Twitcla01,1886,1,1,1,0
Welchcu01,1886,1,0,138,0
Welchmi01,1886,1,0,3,0
Whitnji01,1886,1,2,9,11
Wiedmst01,1886,1,1,2,0
Winkege01,1886,1,0,0,1
Wisebi01,1886,1,,,
Wisesa01,1886,1,0,0,1
Wolfji01,1886,1,5,0,119
Woodge01,1886,1,96,1,0
Zay01,1886,1,0,1,0
Allenmy01,1887,1,73,1,41
Andreed01,1887,1,0,99,0
Arundtu01,1887,1,0,0,2
Atkinal01,1887,1,0,2,2
Baldwki01,1887,1,2,0,0
Baldwma01,1887,1,1,1,3
Beeched01,1887,1,18,22,1
Bennech01,1887,1,1,0,0
Boylehe01,1887,1,2,1,1
Boyleja01,1887,1,0,0,2
Brownpe01,1887,1,0,134,0
Brownto01,1887,1,0,47,0
Brownto01,1887,2,0,17,19
Brownwi01,1887,1,0,0,2
Buffich01,1887,1,7,7,8
Burcher01,1887,1,49,0,0
Burkebi01,1887,1,0,0,1
Burnsto01,1887,1,6,2,0
Bushodo01,1887,1,0,0,2
Cahiljo01,1887,1,0,3,53
Carrocl01,1887,1,102,1,0
Carrofr01,1887,1,8,33,5
Carrosc01,1887,1,14,0,40
Carutbo01,1887,1,3,2,50
Caseyda01,1887,1,0,0,1
Chambel01,1887,1,1,0,1
Clarkbo01,1887,1,0,0,3
Clarkjo01,1887,1,1,0,4
Colemjo01,1887,1,0,2,113
Collihu01,1887,1,109,0,0
Comisch01,1887,1,0,0,3
Conwadi01,1887,1,3,0,14
Conwape01,1887,1,8,0,0
Corcola01,1887,1,0,1,1
Corkhpo01,1887,1,0,121,7
Crossam01,1887,1,0,0,1
Crossla01,1887,1,3,1,6
Cushmed01,1887,1,0,1,0
Dailyed01,1887,1,1,20,1
Dailyed01,1887,2,0,0,77
Dalryab01,1887,1,92,0,0
Dalyto01,1887,1,2,3,3
Daniela01,1887,1,10,5,0
Darlide01,1887,1,0,0,20
Dealypa01,1887,1,4,1,0
Dennyje01,1887,1,0,0,1
Donahji01,1887,1,0,2,3
Dorgami01,1887,1,1,0,68
Esterdu01,1887,1,0,3,5
Fast01,1887,1,0,1,1
Ferguch01,1887,1,2,4,0
Fieldjo01,1887,1,7,13,7
Flynned01,1887,1,0,0,1
Flynnjo02,1887,1,0,0,1
Fogarji01,1887,1,0,0,123
Foutzda01,1887,1,0,0,50
Fulmech02,1887,1,8,0,0
Galvipu01,1887,1,0,1,0
Ganzech01,1887,1,4,0,0
Gardngi01,1887,1,0,0,11
Georgbi01,1887,1,0,0,1
Getzich01,1887,1,1,0,0
Gilksbo01,1887,1,0,2,1
Gillepe01,1887,1,76,0,0
Gilliba01,1887,1,0,1,0
Gorege01,1887,1,0,111,0
Greenbi01,1887,1,1,0,0
Greered01,1887,1,0,3,0
Greered01,1887,2,76,0,0
Griffmi01,1887,1,1,135,0
Hackeme01,1887,1,1,0,1
Hallch01,1887,1,0,3,0
Hanlone01,1887,1,1,117,0
Harkijo01,1887,1,0,1,3
Hayesja01,1887,1,2,0,2
Heckegu01,1887,1,16,0,0
Hempdu01,1887,1,0,0,1
Hinespa01,1887,1,0,109,0
Hoganed02,1887,1,1,2,26
Hornujo01,1887,1,98,0,0
Hotalpe01,1887,1,0,126,0
Hudsona01,1887,1,0,0,6
Johnsbi01,1887,1,0,0,11
Johnsdi01,1887,1,0,127,0
Jonesch01,1887,1,41,1,0
Jonesch01,1887,2,6,50,7
Kappehe01,1887,1,2,0,5
Keefeti01,1887,1,1,1,0
Kellyki01,1887,1,1,0,61
Kerinjo01,1887,1,1,1,3
Kilroma01,1887,1,3,1,0
Kingsi01,1887,1,0,5,13
Kirbyjo01,1887,1,0,1,2
Knoufed01,1887,1,2,0,1
Knoufed01,1887,2,0,4,5
Kriegbi01,1887,1,7,2,0
Kuehnbi01,1887,1,0,1,2
Larkihe01,1887,1,86,7,0
Lyonsha01,1887,1,1,0,0
Lyonsha01,1887,2,0,0,1
Mackco01,1887,1,2,2,1
Maddeki01,1887,1,0,0,1
Mannfr01,1887,1,37,0,27
Mannfr01,1887,2,0,55,0
Manniji01,1887,1,10,0,0
Mattimi01,1887,1,0,2,0
Maulal01,1887,1,7,1,0
Maysal01,1887,1,4,1,6
Mccarto01,1887,1,6,2,0
Mcgeaja01,1887,1,0,97,2
Mckeaed01,1887,1,4,0,0
Mcmulge01,1887,1,0,0,1
Mctamji01,1887,1,0,134,0
Meistjo01,1887,1,0,22,0
Milledo01,1887,1,2,11,1
Millijo01,1887,1,0,1,0
Moffesa01,1887,1,1,2,3
Morriha01,1887,1,0,0,1
Morrijo03,1887,1,0,9,0
Morrimi01,1887,1,4,0,0
Mullato01,1887,1,7,2,0
Munyajo01,1887,1,3,3,6
Myersge01,1887,1,3,7,5
Nashbi01,1887,1,4,0,1
Nelsoca01,1887,1,0,1,36
Nicolhu01,1887,1,0,6,119
Obriebi01,1887,1,1,3,0
Obrieda01,1887,1,121,1,0
Obrieja01,1887,1,1,0,3
Obrieto01,1887,1,2,4,2
Oconnja01,1887,1,7,0,0
Odayha01,1887,1,2,0,0
Oneilfr01,1887,1,0,1,5
Oneilti01,1887,1,124,0,0
Orourji01,1887,1,19,6,3
Orourto01,1887,1,0,0,1
Orrda01,1887,1,0,3,0
Peoplji01,1887,1,1,0,7
Pettibo01,1887,1,0,0,32
Pfefffr01,1887,1,0,2,0
Pikeli01,1887,1,0,1,0
Polhema01,1887,1,0,0,20
Poormto01,1887,1,0,0,135
Portehe01,1887,1,0,0,1
Purcebl01,1887,1,0,0,140
Pylesh01,1887,1,1,0,1
Radboch01,1887,1,0,0,2
Radfopa01,1887,1,1,1,36
Recciph01,1887,1,2,0,8
Reilljo01,1887,1,1,6,2
Richaha01,1887,1,58,1,0
Robinwi01,1887,1,0,1,0
Robinya01,1887,1,0,0,2
Rosemch01,1887,1,0,21,0
Rosemch01,1887,2,9,36,14
Rosemch01,1887,3,0,0,1
Ryanji01,1887,1,1,97,24
Schomot01,1887,1,0,0,1
Seeryem01,1887,1,122,1,1
Seradbi01,1887,1,0,1,0
Sewared01,1887,1,2,19,0
Shindbi01,1887,1,1,0,0
Shochge01,1887,1,11,3,49
Shrevle01,1887,1,2,0,0
Simonha01,1887,1,3,0,0
Smithel01,1887,1,0,2,0
Smithph01,1887,1,7,0,0
Sommejo01,1887,1,110,0,0
Sommepe01,1887,1,0,0,1
Sowdejo01,1887,1,0,0,1
Spragch01,1887,1,0,1,0
Stoveha01,1887,1,49,29,2
Sullima01,1887,1,111,3,1
Sundabi01,1887,1,2,23,25
Suttoez01,1887,1,9,0,9
Swarted01,1887,1,0,0,91
Sweench01,1887,1,1,0,9
Sylvelo01,1887,1,12,4,13
Tatepo01,1887,1,0,0,8
Tebeage01,1887,1,80,1,3
Terryad01,1887,1,12,4,33
Thompsa01,1887,1,0,0,127
Tiernmi01,1887,1,34,11,58
Townsge01,1887,1,1,0,2
Toyji01,1887,1,2,2,7
Trottsa01,1887,1,3,0,0
Twitcla01,1887,1,44,9,0
Vanhage01,1887,1,4,0,23
Watsomo01,1887,1,1,0,0
Welchcu01,1887,1,0,123,0
Welchmi01,1887,1,0,0,1
Weyhigu01,1887,1,0,3,0
Wheelbo01,1887,1,9,1,18
Whitede01,1887,1,3,0,0
Whitnji01,1887,1,1,6,0
Wiedmst01,1887,1,2,0,0
Wiedmst01,1887,2,1,0,2
Wisesa01,1887,1,4,0,23
Wolfji01,1887,1,8,1,120
Woodge01,1887,1,104,0,0
Allenmy01,1888,1,33,2,0
Andreed01,1888,1,0,124,0
Baldwki01,1888,1,0,0,2
Baldwla01,1888,1,1,0,0
Baldwma01,1888,1,0,2,1
Beatied01,1888,1,0,2,0
Blairbi01,1888,1,0,0,1
Blighne01,1888,1,0,0,1
Borchge01,1888,1,1,0,2
Boyleja01,1888,1,0,1,0
Brennji01,1888,1,2,1,2
Brownpe01,1888,1,20,79,0
Brownto01,1888,1,6,2,99
Brynato01,1888,1,1,0,0
Buckldi01,1888,1,0,0,1
Buffich01,1888,1,1,0,0
Burdibi01,1888,1,0,1,0
Burnehe01,1888,1,0,0,1
Burnsji01,1888,1,15,0,0
Burnsoy01,1888,1,46,0,10
Burnsoy01,1888,2,0,14,0
Campaco01,1888,1,0,0,70
Cantzba01,1888,1,1,0,3
Carrocl01,1888,1,1,0,4
Carrofr01,1888,1,31,2,5
Carutbo01,1888,1,4,16,31
Caseyda01,1888,1,1,0,0
Chambel01,1888,1,1,1,2
Chambel01,1888,2,0,0,1
Clarkbo01,1888,1,1,1,6
Clarkda01,1888,1,0,1,0
Clarkjo01,1888,1,0,0,1
Clemeja01,1888,1,0,0,1
Clinemo01,1888,1,32,0,38
Colemjo01,1888,1,0,3,88
Collihu01,1888,1,57,26,0
Comisch01,1888,1,0,2,3
Conwadi01,1888,1,0,0,1
Conwape01,1888,1,1,0,0
Cookpa01,1888,1,1,0,3
Corkhpo01,1888,1,4,112,0
Corkhpo01,1888,2,0,19,0
Crossla01,1888,1,2,0,10
Crowebi01,1888,1,0,0,1
Cunnibe01,1888,1,1,0,0
Dailyco01,1888,1,0,0,5
Dailyed01,1888,1,0,0,100
Dalryab01,1888,1,56,0,1
Dalyto01,1888,1,0,1,3
Daniela01,1888,1,14,9,7
Deaslpa01,1888,1,0,0,1
Delahed01,1888,1,10,1,6
Dennyje01,1888,1,0,1,0
Donahji01,1888,1,12,5,1
Duffyhu01,1888,1,3,0,64
Ehretre01,1888,1,5,2,3
Faganbi01,1888,1,1,1,0
Farmebi01,1888,1,0,0,1
Farredu01,1888,1,10,2,19
Fennefr01,1888,1,2,2,0
Fieldjo01,1888,1,23,2,4
Fogarji01,1888,1,0,0,117
Fosteel01,1888,1,16,21,0
Foutzda01,1888,1,0,1,77
Fulmech02,1888,1,2,1,4
Fusseed01,1888,1,0,0,1
Galvipu01,1888,1,1,0,0
Ganzech01,1888,1,0,0,5
Georgbi01,1888,1,0,0,6
Gilksbo01,1888,1,57,27,3
Gilmofr01,1888,1,0,0,1
Gleaski01,1888,1,0,0,1
Glenned01,1888,1,3,0,0
Glenned01,1888,2,19,0,0
Goldswa02,1888,1,45,0,0
Goodfmi01,1888,1,11,0,52
Gorege01,1888,1,42,21,1
Greenbi01,1888,1,0,0,1
Griffmi01,1888,1,0,137,0
Grimjo01,1888,1,0,0,1
Gumbead01,1888,1,1,0,1
Hallmbi01,1888,1,3,0,0
Hamilbi01,1888,1,3,0,32
Hankifr01,1888,1,6,1,0
Hanlone01,1888,1,0,109,0
Hatfigi01,1888,1,0,1,0
Healyjo01,1888,1,0,0,1
Heckegu01,1888,1,1,0,0
Hendeha01,1888,1,0,1,0
Herred01,1888,1,4,4,3
Hinesmi01,1888,1,2,0,1
Hinespa01,1888,1,0,125,0
Hoganed02,1888,1,26,0,52
Hornujo01,1888,1,106,0,1
Hotalpe01,1888,1,0,98,0
Hoydu01,1888,1,0,136,1
Hudsona01,1888,1,3,9,4
Johnsdi01,1888,1,0,135,0
Jonesch01,1888,1,6,0,0
Keefeti01,1888,1,0,0,1
Kellyki01,1888,1,0,0,34
Kerinjo01,1888,1,10,2,35
Kilroma01,1888,1,5,0,2
Kingsi01,1888,1,0,1,1
Long01,1888,1,0,0,1
Lyonsha01,1888,1,0,112,10
Mackco01,1888,1,2,0,2
Mainswi01,1888,1,1,0,0
Mattimi01,1888,1,1,1,15
Maulal01,1888,1,0,3,31
Maysal01,1888,1,0,0,1
Mccarto01,1888,1,0,12,119
Mcclebi01,1888,1,0,1,17
Mcclebi01,1888,2,0,0,15
Mcgeaja01,1888,1,2,6,109
Mcglojo01,1888,1,0,7,0
Mcguide01,1888,3,0,0,3
Mckeaed01,1888,1,43,4,1
Mctamji01,1888,1,0,80,50
Milledo01,1888,1,25,5,2
Moffesa01,1888,1,0,3,0
Mullato01,1888,1,0,0,3
Myersge01,1888,1,2,1,7
Nichosa01,1888,1,0,8,0
Nicolhu01,1888,1,0,0,125
Obrieda01,1888,1,136,0,0
Obrieda02,1888,1,0,0,2
Obrieja01,1888,1,4,0,9
Oconnja01,1888,1,11,21,2
Oneilti01,1888,1,130,0,0
Orourji01,1888,1,75,3,9
Orourto01,1888,1,0,0,1
Peltzjo01,1888,1,1,0,0
Peoplji01,1888,1,0,0,2
Pettibo01,1888,1,0,2,42
Poormto01,1888,1,0,0,97
Portehe01,1888,1,1,0,1
Purcebl01,1888,1,7,1,95
Purcebl01,1888,2,0,0,17
Radfopa01,1888,1,0,83,5
Ramseto01,1888,1,3,1,0
Raymoha01,1888,1,0,0,1
Reilljo01,1888,1,0,2,8
Roweda01,1888,1,0,32,0
Ryanji01,1888,1,0,127,1
Sandebe01,1888,1,13,6,7
Schefte01,1888,1,4,23,0
Schomot01,1888,1,0,0,15
Schripo01,1888,1,0,0,1
Seeryem01,1888,1,133,0,0
Sewared01,1888,1,2,1,4
Shochge01,1888,1,9,0,26
Shrevle01,1888,1,0,1,0
Silched01,1888,1,0,6,8
Slattmi01,1888,1,4,90,9
Smithel01,1888,1,0,2,0
Smithph01,1888,1,1,0,0
Snydepo01,1888,1,0,0,3
Sommejo01,1888,1,30,0,14
Stoveha01,1888,1,118,0,0
Stratsc01,1888,1,28,7,3
Striccu01,1888,1,0,0,6
Sullima01,1888,1,74,1,0
Sullimi01,1888,1,16,0,2
Sullito01,1888,1,4,0,0
Sundabi01,1888,1,1,117,3
Sutclsy01,1888,1,0,0,4
Sweenpe01,1888,1,3,0,0
Tatepo01,1888,1,0,0,1
Tebeage01,1888,1,121,0,0
Tenerjo01,1888,1,1,0,0
Terryad01,1888,1,2,4,1
Thompsa01,1888,1,0,0,56
Tiernmi01,1888,1,0,1,112
Toolest01,1888,1,2,0,0
Trottsa01,1888,1,1,0,2
Tucketo01,1888,1,2,0,5
Twitcla01,1888,1,131,0,0
Vanhage01,1888,1,47,4,7
Vaughfa01,1888,1,22,1,5
Viaule01,1888,1,0,0,1
Weavefa01,1888,1,0,26,0
Welchcu01,1888,1,0,135,0
Werdepe01,1888,1,3,0,0
Werrijo01,1888,1,3,0,0
Weyhigu01,1888,1,0,1,1
Whitnji01,1888,1,0,0,3
Widnewi01,1888,1,,,
Wilmowa01,1888,1,119,0,0
Wiseni01,1888,1,0,0,1
Wisesa01,1888,1,4,0,0
Wolfji01,1888,1,1,0,84
Woodge01,1888,1,104,0,0
Yaikhe01,1888,1,1,0,0
Zimmech01,1888,1,0,1,2
Andreed01,1889,1,8,0,1
Andreed01,1889,2,0,40,0
Bakelje01,1889,1,0,0,1
Baldwki01,1889,1,1,1,2
Baldwma01,1889,1,0,0,1
Beatied01,1889,1,0,0,0
Becklja01,1889,1,0,0,1
Beeched01,1889,1,1,0,38
Bellch01,1889,1,1,0,0
Boyleja01,1889,1,3,0,2
Brennji01,1889,1,0,4,3
Brownpe01,1889,1,83,0,0
Brownto01,1889,1,88,0,2
Brownwi01,1889,1,0,3,0
Buckldi01,1889,1,1,0,0
Buffich01,1889,1,1,0,0
Burnsji01,1889,1,0,134,0
Burnsoy01,1889,1,0,0,113
Cantzba01,1889,1,0,0,2
Carlfr01,1889,1,2,4,12
Carnejo01,1889,1,1,0,15
Carrofr01,1889,1,24,12,5
Carutbo01,1889,1,0,1,2
Clarkha01,1889,1,0,0,1
Clarkjo01,1889,1,0,0,0
Clarksp01,1889,1,0,0,9
Colemjo01,1889,1,1,0,0
Comisch01,1889,1,0,1,2
Conwape01,1889,1,1,0,0
Cookpa01,1889,1,0,2,5
Corkhpo01,1889,1,0,138,0
Cunnibe01,1889,1,0,1,1
Dailyco01,1889,1,1,3,2
Dailyed01,1889,1,136,0,0
Dalyto01,1889,1,1,0,2
Davisju01,1889,2,1,0,0
Deckeha01,1889,1,1,0,0
Delahed01,1889,1,30,0,1
Donahji01,1889,1,14,0,0
Dowiejo01,1889,1,0,0,20
Doyleja01,1889,1,0,0,3
Duffech01,1889,1,1,132,0
Duffyhu01,1889,1,0,0,126
Duryeje01,1889,1,0,0,3
Dwyerfr01,1889,1,1,1,1
Earlebi01,1889,1,2,1,23
Ebrighi01,1889,1,0,0,4
Ehretre01,1889,1,6,1,15
Esterdu01,1889,1,0,0,2
Ewingbu01,1889,1,1,0,0
Farredu01,1889,1,7,15,3
Fieldjo01,1889,1,54,2,4
Fishech03,1889,1,1,0,0
Fogarji01,1889,1,0,128,0
Foremfr01,1889,1,0,2,1
Fosteel01,1889,1,0,2,0
Fulmech02,1889,1,0,11,3
Galliji01,1889,1,31,0,0
Ganzech01,1889,1,0,1,25
Gaulemi01,1889,1,0,1,0
Georgbi01,1889,1,0,1,2
Georgbi01,1889,2,0,0,4
Gettito01,1889,1,1,3,0
Gilksbo01,1889,1,2,26,1
Gillji01,1889,1,0,1,0
Gleaski01,1889,1,0,1,0
Gorege01,1889,1,0,118,3
Griffmi01,1889,1,0,109,0
Gumbead01,1889,1,12,0,1
Gunsojo01,1889,1,1,0,0
Haddoge01,1889,1,0,0,3
Hamilbi01,1889,1,7,0,130
Hanlone01,1889,1,0,116,0
Heckegu01,1889,1,0,0,1
Hinespa01,1889,1,0,12,0
Hollawi01,1889,1,1,0,0
Hollibu01,1889,1,0,135,0
Hoovech01,1889,1,3,0,0
Hornujo01,1889,1,134,0,1
Hoydu01,1889,1,1,126,0
Hudsona01,1889,1,1,3,2
Hughemi01,1889,1,0,1,0
Hurleje01,1889,1,0,0,1
Hutchbi01,1889,1,0,0,0
Johnsdi01,1889,1,0,132,0
Johnssp01,1889,1,0,0,69
Keefege01,1889,1,0,0,1
Kellyki01,1889,1,0,0,113
Kerinjo01,1889,1,0,0,2
Kerinjo01,1889,2,0,2,0
Kilroma01,1889,1,1,2,5
Kingsi01,1889,1,0,1,0
Kuehnbi01,1889,1,8,1,4
Ladewst01,1889,1,1,0,0
Lauerch01,1889,1,1,0,0
Longhe01,1889,1,1,0,0
Lyonsha01,1889,1,0,1,4
Mackco01,1889,1,1,0,33
Mackre01,1889,1,0,1,0
Maddeki01,1889,1,0,0,2
Manniji01,1889,1,69,0,0
Marrle01,1889,1,0,1,47
Mattimi01,1889,1,3,5,4
Mattimi01,1889,2,19,1,0
Maulal01,1889,1,39,0,25
Maysal01,1889,1,2,0,0
Mcaleji01,1889,1,0,110,0
Mccarjo01,1889,1,5,1,0
Mccarto01,1889,1,1,3,137
Mcgarch01,1889,1,2,0,4
Mcgeaja01,1889,1,0,0,131
Mcmahsa01,1889,1,0,2,0
Mctamji01,1889,1,0,139,0
Milledo01,1889,1,6,5,16
Milledu01,1889,1,2,1,0
Mullato01,1889,1,4,5,3
Myersge01,1889,1,6,17,0
Nicolhu01,1889,1,0,0,115
Obrieda01,1889,1,136,0,0
Oconnja01,1889,1,3,0,16
Oneilti01,1889,1,134,0,0
Orourji01,1889,1,128,0,0
Pearsfr01,1889,1,0,1,0
Peoplji01,1889,1,0,0,5
Pickejo01,1889,1,23,4,1
Purcebl01,1889,1,0,0,129
Radboch01,1889,1,0,1,1
Radfopa01,1889,1,0,2,136
Rayir01,1889,2,0,0,6
Raymoha01,1889,1,1,0,0
Reilljo01,1889,1,1,1,0
Richaha01,1889,1,46,0,0
Riddljo01,1889,1,0,0,2
Ryanja01,1889,1,0,3,1
Ryanji01,1889,1,0,105,1
Sandebe01,1889,1,1,2,0
Scherha01,1889,1,0,1,0
Seeryem01,1889,1,127,0,0
Sewared01,1889,1,0,6,2
Shochge01,1889,1,16,0,13
Slattmi01,1889,1,4,7,1
Smithge01,1889,1,0,0,1
Smithha01,1889,1,0,1,0
Smithpo01,1889,1,1,0,2
Sommejo01,1889,1,4,3,99
Sommepe01,1889,1,0,0,1
Sommepe01,1889,2,0,2,0
Sowdebi01,1889,2,0,2,0
Sowdejo01,1889,1,3,0,0
Staleha01,1889,1,1,0,1
Stiveja01,1889,1,0,0,1
Stoveha01,1889,1,137,0,0
Stratsc01,1889,1,10,4,15
Sullima01,1889,1,0,63,1
Sundabi01,1889,1,1,0,80
Sutclsy01,1889,1,0,0,1
Swartpa01,1889,1,1,2,1
Sweenpe01,1889,1,0,0,1
Sweenpe01,1889,2,0,1,0
Tebeage01,1889,1,134,0,0
Tenerjo01,1889,1,1,0,5
Thompsa01,1889,1,0,0,128
Tiernmi01,1889,1,0,1,122
Traffjo01,1889,1,0,0,1
Tucketo01,1889,1,0,11,1
Twitcla01,1889,1,134,0,0
Vanhage01,1889,1,115,15,0
Vaughfa01,1889,1,5,9,4
Viaule01,1889,1,0,1,0
Visnejo01,1889,1,2,0,27
Wardpi01,1889,1,0,1,0
Weavefa01,1889,1,0,123,0
Welchcu01,1889,1,0,125,0
Weyhigu01,1889,1,0,1,0
Whitnji01,1889,1,0,0,1
Widnewi01,1889,1,,,
Wilmowa01,1889,1,107,1,0
Wisesa01,1889,1,0,0,10
Wolfji01,1889,1,0,0,88
Woodge01,1889,1,92,0,0
Woodge01,1889,2,0,0,3
Andreed01,1890,1,1,89,4
Andreji01,1890,1,0,0,54
Bakelje01,1890,1,0,0,1
Baldwki01,1890,1,0,0,2
Beeched01,1890,1,119,0,7
Bergetu01,1890,1,4,3,36
Bowesfr01,1890,1,4,2,13
Bowmasu01,1890,2,0,1,1
Boyleja01,1890,1,0,0,2
Brennji01,1890,1,2,0,4
Brigggr01,1890,1,4,25,4
Brodist01,1890,1,2,19,114
Brownpe01,1890,1,118,0,0
Brownto01,1890,1,0,128,0
Brownwi01,1890,1,2,0,11
Budd01,1890,1,1,0,0
Buffich01,1890,1,1,2,2
Burkeda01,1890,1,0,19,10
Burkeed01,1890,1,0,96,0
Burkeed01,1890,2,0,31,0
Burkeje01,1890,1,11,2,77
Burnsoy01,1890,1,0,0,116
Bushodo01,1890,1,0,2,0
Calihwi01,1890,1,1,9,3
Campaco01,1890,1,39,2,33
Carmage01,1890,1,0,0,10
Carnejo01,1890,1,1,0,3
Carnejo01,1890,2,0,0,19
Carrocl01,1890,1,112,0,24
Carrofr01,1890,1,42,6,1
Carutbo01,1890,1,37,1,1
Caseyda01,1890,1,0,1,0
Churchi01,1890,1,3,0,0
Clarkar01,1890,1,3,1,30
Clarkbo01,1890,1,0,0,1
Clarkjo01,1890,1,1,,
Clarksp01,1890,1,5,4,25
Colemjo01,1890,1,1,0,1
Conrobe01,1890,1,0,1,0
Cookpa01,1890,1,0,0,1
Corkhpo01,1890,1,0,48,0
Cranesa01,1890,1,0,0,1
Cranesa01,1890,2,0,0,1
Crawfge01,1890,1,0,0,4
Crookja01,1890,1,1,0,0
Crossla01,1890,1,0,5,10
Cunnibe01,1890,1,0,0,1
Cunnibe01,1890,2,1,0,3
Dailevi01,1890,1,0,0,64
Dailyco01,1890,1,0,0,1
Dailyed01,1890,1,0,0,64
Dailyed01,1890,2,1,0,2
Dailyed01,1890,3,0,2,9
Daleybi01,1890,1,2,0,1
Dalyjo01,1890,1,3,8,3
Dalyto01,1890,1,0,0,1
Darlide01,1890,1,0,0,7
Davisge01,1890,1,0,129,4
Dealypa01,1890,1,0,1,1
Deckeha01,1890,1,2,0,0
Deckeha01,1890,2,2,0,2
Delahed01,1890,1,4,11,3
Donovpa01,1890,1,0,32,0
Donovpa01,1890,2,1,24,3
Dorgami01,1890,1,0,0,33
Dowseto01,1890,1,6,3,19
Doyleja01,1890,1,2,6,1
Duffech01,1890,1,1,65,0
Duffyhu01,1890,1,0,17,120
Duryeje01,1890,1,0,0,1
Dwyerfr01,1890,1,1,1,2
Earlebi01,1890,1,0,0,3
Earlho01,1890,1,0,0,49
Eastoja01,1890,1,0,1,1
Elybo01,1890,1,70,8,0
Farredu01,1890,1,0,2,8
Fersoal01,1890,1,0,0,1
Fieldjo01,1890,1,76,3,1
Fogarji01,1890,1,0,23,68
Foremfr01,1890,1,0,0,1
Fosteel01,1890,1,0,27,0
Foutzda01,1890,1,4,9,1
Frielpa01,1890,1,13,0,49
Ganzech01,1890,1,1,0,14
Gettito01,1890,1,58,0,0
Getzich01,1890,1,1,0,0
Gibsoro01,1890,2,0,0,2
Gilksbo01,1890,1,121,1,1
Gilleji01,1890,1,0,0,1
Goodahe01,1890,1,0,1,0
Gorege01,1890,1,52,33,10
Greybi01,1890,1,6,3,1
Griffmi01,1890,1,4,100,13
Griffsa01,1890,1,0,107,0
Grimjo01,1890,1,0,0,3
Grubehe01,1890,1,0,0,3
Gumbead01,1890,1,2,0,5
Haddoge01,1890,1,3,3,1
Hallijo01,1890,1,1,5,37
Hallmbi01,1890,1,0,3,32
Hambuch01,1890,1,133,0,0
Hamilbi01,1890,1,123,0,0
Hanlone01,1890,1,0,118,0
Hardilo01,1890,1,6,4,6
Hartbi02,1890,1,0,1,0
Hasnepe01,1890,1,0,0,2
Hatfigi01,1890,1,0,1,0
Hayesja01,1890,1,0,0,6
Heardch01,1890,1,1,0,5
Heckegu01,1890,1,5,1,1
Hemmige01,1890,2,0,0,1
Hempdu01,1890,1,2,14,5
Hempdu01,1890,2,2,7,0
Henryjo01,1890,1,34,1,3
Herred01,1890,1,0,4,0
Hinespa01,1890,1,0,14,0
Hinespa01,1890,2,2,68,0
Hollibu01,1890,1,0,131,0
Hornujo01,1890,1,76,0,2
Hoydu01,1890,1,0,122,0
Hughemi01,1890,2,0,1,0
Hurleje01,1890,1,1,0,0
Johnsbi01,1890,1,0,0,24
Johnsdi01,1890,1,0,2,0
Johnsdi01,1890,2,12,62,2
Johnssp01,1890,1,96,0,39
Jordami01,1890,1,29,8,0
Kappejo01,1890,1,11,8,5
Keenaji01,1890,1,0,0,1
Kellyki01,1890,1,0,2,4
Keltyjo01,1890,1,59,0,0
Kilroma01,1890,1,1,0,1
Kingsi01,1890,1,0,0,1
Knellph01,1890,1,0,1,1
Knighjo01,1890,1,127,0,0
Larkihe01,1890,1,0,1,0
Laroqsa01,1890,1,1,0,0
Lathaar01,1890,2,0,0,1
Leighjo01,1890,1,0,7,0
Lewis01,1890,1,1,0,0
Longda01,1890,1,0,21,0
Lovetto01,1890,1,1,0,0
Lowebo01,1890,1,3,11,1
Lyonsha01,1890,1,130,0,2
Lytleda01,1890,1,0,0,1
Lytleda01,1890,2,0,4,3
Mackco01,1890,1,0,1,8
Maddeki01,1890,1,1,0,1
Marrle01,1890,1,0,0,64
Mattimi01,1890,1,0,1,13
Maulal01,1890,1,11,3,1
Mayered01,1890,1,0,4,0
Mcaleji01,1890,1,0,86,0
Mcbrijo01,1890,1,0,1,0
Mccarto01,1890,1,2,0,100
Mcgarch01,1890,1,0,0,1
Mcgeaja01,1890,1,22,31,52
Mcgilwi01,1890,1,0,0,1
Mcginfr01,1890,1,0,1,0
Mcgucjo01,1890,1,0,0,11
Mcguide01,1890,1,0,1,2
Mcmilge01,1890,1,1,0,9
Mctamji01,1890,1,0,125,0
Meakige01,1890,1,0,1,0
Millebo01,1890,1,2,1,0
Milledo01,1890,1,1,2,22
Milledu01,1890,1,9,15,0
Morrimi01,1890,1,3,4,9
Mullato01,1890,1,8,2,18
Munyajo01,1890,1,0,2,0
Munyajo01,1890,2,7,0,0
Murphbo01,1890,2,1,0,4
